	CPUs	2.547746e+01	STAT:	-2
	CPUs	1.071730e+02	STAT:	-4
	CPUs	6.009992e+01	STAT:	-4
	CPUs	1.477160e+02	STAT:	-4
	CPUs	5.595161e+02	STAT:	-4
	CPUs	1.215604e+02	STAT:	-4
	CPUs	1.682566e+03	STAT:	-4
	CPUs	6.001258e+01	STAT:	-4
	CPUs	5.199008e+02	STAT:	-4
	CPUs	1.169905e+02	STAT:	-4
	CPUs	1.205494e+01	STAT:	-2
	CPUs	6.097477e+01	STAT:	-4
	CPUs	3.203660e+01	STAT:	-2
	CPUs	6.245004e+01	STAT:	-4
	CPUs	6.003015e+01	STAT:	-4
	CPUs	1.657464e+03	STAT:	-4
